title,link
"""
        Estudante de Araguaína é selecionada para treinamento mundial sobre sustentabilidade
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=467&r=1684280188444&u=https%3A%2F%2Fg1.globo.com%2Fto%2Ftocantins%2Fnoticia%2F2021%2F09%2F04%2Festudante-de-araguaina-e-selecionada-para-treinamento-mundial-sobre-sustentabilidade.ghtml&syn=False&key=43babc3df26f2549b36ea4bfcd114d94"""
"""
        Projeto debate sustentabilidade e moda na Amazônia
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=468&r=1684280188449&u=https%3A%2F%2Fg1.globo.com%2Fpa%2Fpara%2Fnoticia%2F2021%2F05%2F30%2Fprojeto-debate-sustentabilidade-e-moda-na-amazonia.ghtml&syn=False&key=15b15b8815af1327a31b9d2703773013"""
"""
        Deputado federal Túlio Gadelha deixa o PDT e anuncia filiação à Rede Sustentabilidade
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=469&r=1684280188453&u=https%3A%2F%2Fg1.globo.com%2Fpe%2Fpernambuco%2Fnoticia%2F2021%2F12%2F19%2Fdeputado-federal-tulio-gadelha-deixa-o-pdt-e-anuncia-filiacao-a-rede-sustentabilidade.ghtml&syn=False&key=be85ac0ccc4832110989d6769a134d80"""
"""
        'Estou feliz em ajudar a transformar o Twitter', diz nova CEO em primeira mensagem no cargo
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=470&r=1684280188457&u=https%3A%2F%2Fg1.globo.com%2Ftecnologia%2Fnoticia%2F2023%2F05%2F13%2Festou-feliz-em-ajudar-a-transformar-o-twitter-diz-nova-ceo-em-primeira-mensagem-no-cargo.ghtml&syn=False&key=9b900106460f764b30cbee6842822ca4"""
"""
        Colégio Estadual ganha prêmio nacional de sustentabilidade
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=471&r=1684280188461&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F9944408%2F&syn=False&key=7dcdb7dd3cc03ece9a6670fecdf84c8e"""
"""
        Com desafios na área ambiental e mão de obra, agronegócio vira ferramenta para o desenvolvimento do MA
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=473&r=1684280188468&u=https%3A%2F%2Fg1.globo.com%2Fma%2Fmaranhao%2Fnoticia%2F2023%2F01%2F31%2Fcom-desafios-na-area-ambiental-e-mao-de-obra-agronegocio-vira-ferramenta-para-o-desenvolvimento-do-maranhao.ghtml&syn=False&key=4d97fb9e98c3553c7966ecc3f5981b31"""
"""
        Manejo racional do solo garante sustentabilidade do agronegócio
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=474&r=1684280188470&u=https%3A%2F%2Fg1.globo.com%2Fespecial-publicitario%2Fchevrolet%2Fna-estrada-com-quem-faz%2Fnoticia%2F2021%2F09%2F10%2Fmanejo-racional-do-solo-garante-sustentabilidade-do-agronegocio.ghtml&syn=False&key=1c72242c4773165377c400f9992052c1"""
"""
        Fieb premia indústrias baianas por projetos de inovação e sustentabilidade
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=475&r=1684280188474&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F10053457%2F&syn=False&key=a4004b8edb99cc71bda4ac440010f798"""
"""
        Uberlândia ganha três novas secretarias
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=476&r=1684280188478&u=https%3A%2F%2Fg1.globo.com%2Fmg%2Ftriangulo-mineiro%2Fnoticia%2F2023%2F02%2F23%2Fuberlandia-ganha-tres-novas-secretarias.ghtml&syn=False&key=160ddecb76d5a544b8f05bcb36584ad0"""
"""
        Começou hoje o festival Lollapalooza Brasil
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=477&r=1684280188481&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11478519%2F&syn=False&key=52afb81b123297edea0360fcb7e27ff0"""
"""
        Sesc de Mogi recebe 'Mosaico de Saberes' neste fim de semana
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=478&r=1684280188485&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11476944%2F&syn=False&key=11662e6307c58a6c0b1a89ed0be8eb3b"""
"""
        Da responsabilidade social à sustentabilidade: como a MAPFRE consolidou a ideia de confiança em sua marca
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=479&r=1684280188489&u=https%3A%2F%2Fg1.globo.com%2Fespecial-publicitario%2Fmapfre%2Fnoticia%2F2021%2F11%2F25%2Fda-responsabilidade-social-a-sustentabilidade-como-a-mapfre-consolidou-a-ideia-de-confianca-em-sua-marca.ghtml&syn=False&key=d11b16982560f73a7c26ab745d9b4742"""
"""
        Congresso Internacional Ambiente e Sustentabilidade será realizado em setembro
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=480&r=1684280188493&u=https%3A%2F%2Fg1.globo.com%2Fce%2Fceara%2Fespecial-publicitario%2Funifor%2Fensinando-e-aprendendo%2Fnoticia%2F2021%2F08%2F12%2Fcongresso-internacional-ambiente-e-sustentabilidade-sera-realizado-em-setembro.ghtml&syn=False&key=016843e6c81f3752892bd26bd4342fda"""
"""
        Empresa substitui concreto pela madeira em defesa da sustentabilidade e economia em SC
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=481&r=1684280188942&u=https%3A%2F%2Fg1.globo.com%2Fsc%2Fsanta-catarina%2Ftechsc%2Fnoticia%2F2021%2F11%2F23%2Fempresa-substitui-concreto-pela-madeira-em-defesa-da-sustentabilidade-e-economia-em-sc.ghtml&syn=False&key=a68410cee53f64160e50a8d916ec5f91"""
"""
        Uso de imagens de Yanomami pela Cartier leva os defensores indígenas a alegar 'hipocrisia'
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=482&r=1684280188944&u=https%3A%2F%2Fg1.globo.com%2Feconomia%2Fnoticia%2F2023%2F05%2F15%2Fuso-de-imagens-de-yanomami-pela-cartier-leva-os-defensores-indigenas-a-alegar-hipocrisia.ghtml&syn=False&key=b24b4b2fff05f50221c8ca75bcf427c2"""
"""
        Projeto prevê desconto de 25% no IPTU aos moradores de Cuiabá que adotarem medidas de sustentabilidade
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=483&r=1684280188946&u=https%3A%2F%2Fg1.globo.com%2Fmt%2Fmato-grosso%2Fnoticia%2F2022%2F02%2F16%2Fprojeto-preve-desconto-de-25percent-no-iptu-aos-moradores-de-cuiaba-que-adotarem-medidas-de-sustentabilidade.ghtml&syn=False&key=2bfaccd90e109309da274fc572eb7dd3"""
"""
        Série em vídeos divulga ações e projetos de sustentabilidade no agronegócio
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=484&r=1684280188948&u=https%3A%2F%2Fg1.globo.com%2Fsp%2Fbauru-marilia%2Fespecial-publicitario%2Fjacto%2Fnoticia%2F2021%2F12%2F16%2Fserie-em-videos-divulga-acoes-e-projetos-de-sustentabilidade-no-agronegocio.ghtml&syn=False&key=4a2baead1dda1303f9cb0892eed59dc3"""
"""
        Iniciativas de sustentabilidade na indústria baiana são premiadas em evento da FIEB, em Salvador
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=485&r=1684280188950&u=https%3A%2F%2Fg1.globo.com%2Fba%2Fbahia%2Fnoticia%2F2021%2F11%2F18%2Finiciativas-de-sustentabilidade-na-industria-baiana-sao-premiadas-em-evento-da-fieb-em-salvador.ghtml&syn=False&key=e07a74754cbc5acd3c283acbfd8b0e44"""
"""
        Construção Civil aposta em sustentabilidade e novas tecnologias
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=486&r=1684280188952&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F10016743%2F&syn=False&key=3798b5613473c45f4034d75af27b082a"""
"""
        Pecuarista pantaneiro ganha guia de melhores práticas de sustentabilidade
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=487&r=1684280188954&u=https%3A%2F%2Fg1.globo.com%2Fms%2Fmato-grosso-do-sul%2Fnoticia%2F2021%2F07%2F21%2Fpecuarista-pantaneiro-ganha-guia-de-melhores-praticas-de-sustentabilidade.ghtml&syn=False&key=8f531ec65d58c5975a39d9f9d273e90c"""
"""
        Economia de combustíveis e sustentabilidade impulsionam mercado de bikes e motocicletas
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=488&r=1684280188955&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F10135568%2F&syn=False&key=af74dcf6e169ebb0568a738227f732e9"""
"""
        Diversidade é a chave da sustentabilidade da cotonicultura baiana
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=489&r=1684280188957&u=https%3A%2F%2Fg1.globo.com%2Fba%2Fbahia%2Fespecial-publicitario%2Fabapa%2Fnoticia%2F2021%2F05%2F07%2Fdiversidade-e-a-chave-da-sustentabilidade-da-cotonicultura-baiana.ghtml&syn=False&key=e823ef44582b1ed543120deff45604ae"""
"""
        Sebrae e União Europeia lançam projeto de apoio à sustentabilidade no Pará
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=490&r=1684280188959&u=https%3A%2F%2Fg1.globo.com%2Fpa%2Fpara%2Fespecial-publicitario%2Fsebrae-para%2Fcompre-do-pequeno-amazonia-market%2Fnoticia%2F2021%2F11%2F16%2Fsebrae-e-uniao-europeia-lancam-projeto-de-apoio-a-sustentabilidade-no-para.ghtml&syn=False&key=59a410d33de13fdedbc9485acfa4713a"""
"""
        Estudantes da USP falam sobre sustentabilidade e saúde em um projeto em Pirassununga
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=491&r=1684280189005&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F10130295%2F&syn=False&key=da4d0d14358c1d2134fa35a2d3987fbe"""
"""
        RJ ganha Selo de Qualidade do Café para incentivar trabalho de qualidade e sustentabilidade de produtores rurais
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=493&r=1684280189010&u=https%3A%2F%2Fg1.globo.com%2Frj%2Fnorte-fluminense%2Fnoticia%2F2022%2F02%2F08%2Frj-ganha-selo-de-qualidade-do-cafe-para-incentivar-trabalho-de-qualidade-e-sustentabilidade-de-produtores-rurais.ghtml&syn=False&key=1fa43c953eb411d8f99cb7d4572b5eff"""
"""
        Produtores rurais investem em ações de sustentabilidade ambiental
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=494&r=1684280189013&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F9953648%2F&syn=False&key=d979b170c0c0cd1696334c19c01d4bae"""
"""
        Marília tem uma nova realidade pautada na sustentabilidade
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=495&r=1684280189015&u=https%3A%2F%2Fg1.globo.com%2Fsp%2Fsorocaba-jundiai%2Fvideo%2Fmarilia-tem-uma-nova-realidade-pautada-na-sustentabilidade-9947371.ghtml&syn=False&key=e2c1843d814cc7ff6a2bc70b8a70eee7"""
"""
        Pequena empresária investe em energia solar como fonte de economia e sustentabilidade
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=496&r=1684280189509&u=https%3A%2F%2Fg1.globo.com%2Fsc%2Fsanta-catarina%2Fespecial-publicitario%2Ftop-sun%2Ftop-sun-energia-solar%2Fnoticia%2F2021%2F11%2F18%2Fpequena-empresaria-investe-em-energia-solar-como-fonte-de-economia-e-sustentabilidade.ghtml&syn=False&key=094c04ab69971a35d613211fce214b82"""
"""
        'Previsão é que iluminação da via pública seja substituída por LED em até 12 meses', diz secretário de Serviços Públicos e Sustentabilidade de Caruaru
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=497&r=1684280189511&u=https%3A%2F%2Fg1.globo.com%2Fpe%2Fcaruaru-regiao%2Fnoticia%2F2022%2F03%2F04%2Fprevisao-e-que-iluminacao-da-via-publica-seja-substituida-por-led-em-ate-12-meses-diz-secretario-de-servicos-publicos-e-sustentabilidade-de-caruaru.ghtml&syn=False&key=5fe82f283e70335cdc151d62676c40a3"""
"""
        Sustentabilidade é tema importante nos debates ao empreendedorismo no Pará
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=498&r=1684280189514&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F9912100%2F&syn=False&key=100a19732868e02af376688aec6aa580"""
"""
        Em vez de ser cliente, ser dono
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=499&r=1684280189518&u=https%3A%2F%2Fg1.globo.com%2Fpr%2Fparana%2Fespecial-publicitario%2Fsicoob-credicapital%2Fguia-de-sustentabilidade-financeira%2Fnoticia%2F2023%2F01%2F18%2Fem-vez-de-ser-cliente-ser-dono.ghtml&syn=False&key=5c5623693a25a8b03c2efcfe07228369"""
"""
        Preamar da Sustentabilidade começa neste final de semana, em Belém
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=500&r=1684280189522&u=https%3A%2F%2Fg1.globo.com%2Fpa%2Fpara%2Fnoticia%2F2021%2F06%2F11%2Fpreamar-da-sustentabilidade-comeca-neste-final-de-semana-em-belem.ghtml&syn=False&key=d9c793583d1e701416c7ffd0fcb4aa7b"""
"""
        Fazenda em Garça vira referência em sustentabilidade e preservação da natureza
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=501&r=1684280189525&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F10025767%2F&syn=False&key=16b1e4426ad9ae84622a458fc61a85f8"""
"""
        Deputada de MT fala sobre empoderamento e sustentabilidade durante fórum mundial na Rússia
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=502&r=1684280189529&u=https%3A%2F%2Fg1.globo.com%2Fmt%2Fmato-grosso%2Fnoticia%2F2021%2F11%2F06%2Fdeputada-de-mt-fala-sobre-empoderamento-e-sustentabilidade-durante-forum-mundial-na-russia.ghtml&syn=False&key=1b7aa1390e8b00023c0857a16139cea3"""
"""
        Ações de solidariedade e sustentabilidade ocorrem neste domingo em Porto Alegre
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=503&r=1684280189533&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F10055614%2F&syn=False&key=3c14dbf34fc6e42f2acd82322d768e1c"""
"""
        Professores publicam artigo sobre sustentabilidade em renomada revista internacional
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=504&r=1684280189544&u=https%3A%2F%2Fg1.globo.com%2Fce%2Fceara%2Fespecial-publicitario%2Funifor%2Fensinando-e-aprendendo%2Fnoticia%2F2021%2F06%2F16%2Fprofessores-publicam-artigo-sobre-sustentabilidade-em-renomada-revista-internacional.ghtml&syn=False&key=71cfd75dd79ca28c1c36bcaf576f1749"""
"""
        Usina solar vai auxiliar pesquisas e reprodução de peixes e camarão-da-amazônia, no Amapá
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=505&r=1684280189549&u=https%3A%2F%2Fg1.globo.com%2Fap%2Famapa%2Fnatureza%2Famazonia%2Fnoticia%2F2023%2F01%2F15%2Fusina-solar-vai-auxiliar-pesquisas-e-reproducao-de-peixes-e-camarao-da-amazonia-no-amapa.ghtml&syn=False&key=7e2ededccc2437922582ac45201acb68"""
"""
        Prêmio Biguá abre inscrições para projetos de sustentabilidade
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=506&r=1684280189553&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F9861914%2F&syn=False&key=4b0a6d88e6d8ea9fe623993a933b8396"""
"""
        Tecnologia no campo: união da sustentabilidade e inovação
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=507&r=1684280189557&u=https%3A%2F%2Fg1.globo.com%2Fespecial-publicitario%2Fdell-tecnologia-no-campo%2Fnoticia%2F2021%2F07%2F14%2Ftecnologia-no-campo-uniao-da-sustentabilidade-e-inovacao.ghtml&syn=False&key=59580975794240ada1abb59fbd8cd8f2"""
"""
        Manejo racional do solo garante sustentabilidade do agronegócio
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=508&r=1684280189561&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F9848771%2F&syn=False&key=f37fd1a90601315d7922c9bd20657467"""
"""
        COP 26: sustentabilidade do agronegócio e da indústria estarão em debate
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=509&r=1684280189564&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F9978467%2F&syn=False&key=56a101f6c67d1ffe06105416db55e36f"""
"""
        Especialista avalia possibilidades para uma cidade com mais sustentabilidade
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=510&r=1684280189568&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F9881595%2F&syn=False&key=7a246db97c099636eb0014d6b7635ca4"""
"""
        Escola de Santarém repassa os valores de sustentabilidade para crianças
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=511&r=1684280190218&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F9878570%2F&syn=False&key=63a3dbbec49ade56a0b0c8f7a3d471d3"""
"""
        Alvoradas Arboville prioriza conexão com o verde e sustentabilidade
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=512&r=1684280190221&u=https%3A%2F%2Fg1.globo.com%2Fsp%2Fvale-do-paraiba-regiao%2Fespecial-publicitario%2Falvoradas-arboville%2Farboville-um-novo-jeito-de-viver%2Fnoticia%2F2021%2F05%2F28%2Falvoradas-arboville-prioriza-conexao-com-o-verde-e-sustentabilidade.ghtml&syn=False&key=5771557bb45f587268b68e58e1e4da14"""
"""
        Araraquara tem semana de combate às queimadas; saiba como prevenir e denunciar
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=513&r=1684280190223&u=https%3A%2F%2Fg1.globo.com%2Fsp%2Fsao-carlos-regiao%2Fnoticia%2F2023%2F05%2F10%2Fararaquara-tem-semana-de-combate-as-queimadas-saiba-como-prevenir-e-denunciar.ghtml&syn=False&key=ed7654753ad742ab85476d05f22a1a82"""
"""
        Mineradora alia extração de recursos e sustentabilidade na floresta amazônica, no Pará
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=514&r=1684280190225&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F10158008%2F&syn=False&key=4051d1a4c123980a59f630653b224aa5"""
"""
        Projeto em escola de Biguaçu une ciência e sustentabilidade
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=515&r=1684280190306&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F9868410%2F&syn=False&key=91528d0dbe6ad8a994bf6b12716f99ac"""
"""
        Live de projeto da Univasf promove debate sobre Educação Ambiental, Sustentabilidade e Energias Renováveis
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=516&r=1684280190308&u=https%3A%2F%2Fg1.globo.com%2Fpe%2Fpetrolina-regiao%2Fnoticia%2F2021%2F09%2F28%2Flive-de-projeto-da-univasf-promove-debate-sobre-educacao-ambiental-sustentabilidade-e-energias-renovaveis.ghtml&syn=False&key=3952ea63e2421e72b7d2966f98628f31"""
"""
        Cumbuco: Praia pode receber certificação internacional de sustentabilidade
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=517&r=1684280190311&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F9812231%2F&syn=False&key=6135c1792ce2497bfba4e6bfe1d352a7"""
"""
        Aplicativo e plataforma digital fornecem soluções tecnológicas para sustentabilidade na Amazônia
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=518&r=1684280190313&u=https%3A%2F%2Fg1.globo.com%2Fpa%2Fpara%2Fnoticia%2F2021%2F09%2F25%2Faplicativo-e-plataforma-digital-fornecem-solucoes-tecnologicas-para-sustentabilidade-na-amazonia.ghtml&syn=False&key=16828bdcc7bc5023696bf5d1359d16b5"""
"""
        Série de reportagem mostra a importância da sustentabilidade no agronegócio
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=519&r=1684280190315&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F9806076%2F&syn=False&key=bf2fc3317081f9ca021206a5a6154dbc"""
"""
        Série de reportagem mostra a importância da sustentabilidade no agronegócio
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=520&r=1684280190316&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F9806030%2F&syn=False&key=b65074afe07cc6ca429d0576636247d3"""
"""
        Haco lança updates de suas coleções voltadas à sustentabilidade e ao jeanswear
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=521&r=1684280190318&u=https%3A%2F%2Fg1.globo.com%2Fsc%2Fsanta-catarina%2Fespecial-publicitario%2Fhaco%2Fnoticia%2F2021%2F08%2F10%2Fhaco-lanca-updates-de-suas-colecoes-voltadas-a-sustentabilidade-e-ao-jeanswear.ghtml&syn=False&key=2669a894dbc425663efbb35756333d21"""
"""
        Nova diretora técnica da AsQ busca equilibrar custos e a sustentabilidade das operações
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=522&r=1684280190403&u=https%3A%2F%2Fg1.globo.com%2Fsc%2Fsanta-catarina%2Fespecial-publicitario%2Fasq-saude%2Fsaude%2Fnoticia%2F2021%2F09%2F15%2Fnova-diretora-tecnica-da-asq-busca-equilibrar-custos-e-a-sustentabilidade-das-operacoes.ghtml&syn=False&key=d2306355de5a5e2f582809cf8dfd0deb"""
"""
        Exposição online associa engenharia, design e administração na busca por mais sustentabilidade
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=523&r=1684280190405&u=https%3A%2F%2Fg1.globo.com%2Fjornal-nacional%2Fnoticia%2F2021%2F10%2F22%2Fexposicao-online-associa-engenharia-design-e-administracao-na-busca-por-mais-sustentabilidade.ghtml&syn=False&key=9ba06a5116a701b76556704cf0cb7b8e"""
"""
        1ª Semana da Reciclagem e Meio Ambiente trabalha boas práticas de sustentabilidade em Mojuí
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=524&r=1684280190407&u=https%3A%2F%2Fg1.globo.com%2Fpa%2Fsantarem-regiao%2Fnoticia%2F2021%2F09%2F15%2F1a-semana-da-reciclagem-e-meio-ambiente-trabalha-boas-praticas-de-sustentabilidade-em-mojui.ghtml&syn=False&key=3bd6d083c2ca4096bd0919b464e5791d"""
"""
        Vinhos e sustentabilidade
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=525&r=1684280190409&u=https%3A%2F%2Fg1.globo.com%2Fpr%2Fparana%2Fespecial-publicitario%2Fporto-a-porto%2Fguia-do-vinho-e-da-gastronomia%2Fnoticia%2F2019%2F12%2F18%2Fvinhos-e-sustentabilidade.ghtml&syn=False&key=9496486f4a418bdbf677c74824dcfb68"""
"""
        Vinhos e sustentabilidade
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=526&r=1684280191066&u=https%3A%2F%2Fg1.globo.com%2Fpr%2Fparana%2Fespecial-publicitario%2Fporto-a-porto%2Fguia-do-vinho-e-da-gastronomia%2Fnoticia%2F2019%2F12%2F18%2Fvinhos-e-sustentabilidade.ghtml&syn=False&key=9496486f4a418bdbf677c74824dcfb68"""
"""
        Projeto da Ufra destaca a importância do plantio e da compostagem para sustentabilidade
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=527&r=1684280191070&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F10098911%2F&syn=False&key=04a6a455b7876bad9314f71af7062777"""
"""
        Senac promove ciclo de conversas sobre sustentabilidade, saúde mental e tecnologia; veja programação
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=528&r=1684280191075&u=https%3A%2F%2Fg1.globo.com%2Fsp%2Fcampinas-regiao%2Fnoticia%2F2021%2F10%2F05%2Fsenac-promove-ciclo-de-conversas-sobre-sustentabilidade-saude-mental-e-tecnologia-veja-programacao.ghtml&syn=False&key=7827a07b1d1331a5739956ba5778367e"""
"""
        Série Trampo: sustentabilidade pode gerar milhões de novas vagas
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=529&r=1684280191079&u=https%3A%2F%2Fg1.globo.com%2Fsp%2Fsao-paulo%2Fsp2%2Fvideo%2Fserie-trampo-sustentabilidade-pode-gerar-milhoes-de-novas-vagas-9991455.ghtml&syn=False&key=1bfb95f3b7e900fd2fd48b6ef058800e"""
"""
        Nova Friburgo terá Escola de Sustentabilidade
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=530&r=1684280191085&u=https%3A%2F%2Fg1.globo.com%2Frj%2Fregiao-serrana%2Fespecial-publicitario%2Febma%2Frenova-friburgo%2Fnoticia%2F2020%2F11%2F30%2Fnova-friburgo-tera-escola-de-sustentabilidade.ghtml&syn=False&key=256d489051b773dfb243c3f61cc48a02"""
"""
        Sustentabilidade: produtos feitos com resíduos de automóveis são vendidos na Fenearte
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=531&r=1684280191089&u=https%3A%2F%2Fg1.globo.com%2Fpe%2Fpernambuco%2Fbom-dia-pe%2Fvideo%2Fsustentabilidade-produtos-feitos-com-residuos-de-automoveis-sao-vendidos-na-fenearte-10133091.ghtml&syn=False&key=40891b2ed3ae4bfbe58908e2c076dbb5"""
"""
        Indústria 4.0: Como empresas de SC usaram inovação e sustentabilidade no enfrentamento da pandemia
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=532&r=1684280191094&u=https%3A%2F%2Fg1.globo.com%2Fsc%2Fsanta-catarina%2Ftechsc%2Fnoticia%2F2021%2F10%2F02%2Findustria-40-como-empresas-de-sc-usaram-inovacao-e-sustentabilidade-no-enfrentamento-da-pandemia.ghtml&syn=False&key=6c9e9f31f24439324307b6681a12bc3d"""
"""
        Encontro virtual discute sustentabilidade e produção de alimentos orgânicos
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=533&r=1684280191098&u=https%3A%2F%2Fg1.globo.com%2Fpe%2Fpernambuco%2Fbom-dia-pe%2Fvideo%2Fencontro-virtual-discute-sustentabilidade-e-producao-de-alimentos-organicos-9785394.ghtml&syn=False&key=cbd2b78ad64e76fdbc0937c60d491ccd"""
"""
        Ampliação de concessionária em Rondônia deve impulsionar geração de empregos em 2023
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=534&r=1684280191102&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11269171%2F&syn=False&key=a19d882441c0a4f72418dee5b9a05f0d"""
"""
        A maior feira pré-universitária de ciências e engenharia voltou a ser presencial ns USP.
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=535&r=1684280191142&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11466116%2F&syn=False&key=bd91bee023aa2eaf64c719c2b441c803"""
"""
        Secretário de Meio Ambiente e Sustentabilidade de PE destaca investimentos para erradicar lixões no estado
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=536&r=1684280191147&u=https%3A%2F%2Fg1.globo.com%2Fpe%2Fcaruaru-regiao%2Fnoticia%2F2021%2F12%2F14%2Fsecretario-de-meio-ambiente-e-sustentabilidade-de-pe-destaca-investimentos-para-erradicar-lixoes-no-estado.ghtml&syn=False&key=d5ea0a99d76517652eaf571e7e632f11"""
"""
        Produtor de Nova União vence concurso de qualidade e sustentabilidade do cacau de Rondônia
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=537&r=1684280191151&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F10074492%2F&syn=False&key=fe7740ebaa6dc51f5c9121e3bd488724"""
"""
        Sustentabilidade: Como município de SC se tornou destaque nacional em reciclagem
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=538&r=1684280191156&u=https%3A%2F%2Fg1.globo.com%2Fsc%2Fsanta-catarina%2Fespecial-publicitario%2Fprefeitura-municipal-de-jaragua-do-sul%2Fviver-jaragua%2Fnoticia%2F2021%2F09%2F08%2Fsustentabilidade-como-municipio-de-sc-se-tornou-destaque-nacional-em-reciclagem.ghtml&syn=False&key=ee8e18725ce5462f20f3978423817fde"""
