title,link
"""
        Fórum Amazônia sustentável volta a ser presencial após dois anos
      ""","""//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=475&r=1684280114357&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F10737441%2F&syn=False&key=a18661cce09acf7926245d04507df1a9"""
"""
        Shopper: uma forma inteligente e sustentável de fazer supermercado
      ""","""//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=476&r=1684280114362&u=https%3A%2F%2Fg1.globo.com%2Fsp%2Fcampinas-regiao%2Fterra-da-gente%2Fespecial-publicitario%2Fshopper%2Fnoticia%2F2022%2F04%2F18%2Fshopper-uma-forma-inteligente-e-sustentavel-de-fazer-supermercado.ghtml&syn=False&key=f605d6e925961cbe87e4f56c6e089634"""
"""
        Criação de Zona de Desenvolvimento Sustentável é debatida em Porto Velho
      ""","""//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=477&r=1684280114366&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F10713001%2F&syn=False&key=b331af2236e9c6f282faa061959d9e98"""
"""
        Especialista fala da importância do pensamento sustentável
      ""","""//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=479&r=1684280114374&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F10437202%2F&syn=False&key=df5444b8c34641bc74a733986920ff34"""
"""
        Publicação detalha plantas nativas da Amazônia e incentiva o uso econômico sustentável da biodiversidade
      ""","""//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=480&r=1684280114378&u=https%3A%2F%2Fg1.globo.com%2Fro%2Frondonia%2Fnoticia%2F2022%2F07%2F10%2Fpublicacao-detalha-plantas-nativas-da-amazonia-e-incentiva-o-uso-economico-sustentavel-da-biodiversidade.ghtml&syn=False&key=8b0c7395a677f277f2e7af195e855c5f"""
"""
        Governador defende desenvolvimento sustentável na Amazônia durante fórum econômico
      ""","""//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=484&r=1684280114959&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F10614293%2F&syn=False&key=505202b654f383f919589eb291f206c7"""
"""
        Aberta chamada para organizações que apoiam o desenvolvimento sustentável da Amazônia
      ""","""//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=485&r=1684280114963&u=https%3A%2F%2Fg1.globo.com%2Fpa%2Fsantarem-regiao%2Fnoticia%2F2022%2F06%2F25%2Faberta-chamada-para-organizacoes-que-apoiam-o-desenvolvimento-sustentavel-da-amazonia.ghtml&syn=False&key=699aef6d7671427e9a45ad2240cfb9e9"""
"""
        Saiba como escolher Piso Vinílico prático, econômico, moderno e sustentável
      ""","""//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=488&r=1684280114976&u=https%3A%2F%2Fg1.globo.com%2Frj%2Fregiao-dos-lagos%2Fespecial-publicitario%2Fvilarejo%2Fvilarejo-solucao-em-casa%2Fnoticia%2F2022%2F05%2F25%2Fsaiba-como-escolher-piso-vinilico-pratico-economico-moderno-e-sustentavel.ghtml&syn=False&key=5052321e1822cd0b18b5495b7fd7074a"""
"""
        'O desafio é saber o quão sustentável é esse crescimento', diz especialista sobre previsão para economia em 2022
      ""","""//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=491&r=1684280114990&u=https%3A%2F%2Fg1.globo.com%2Fglobonews%2Fglobonews-em-ponto%2Fvideo%2Fo-desafio-e-saber-o-quao-sustentavel-e-esse-crescimento-diz-especialista-sobre-previsao-para-economia-em-2022-10941055.ghtml&syn=False&key=bd0664767c67901fdc7aa54dbab76a90"""
"""
        Feira Sustentável leva produtos orgânicos para o bairro da Jatiúca, em Maceió
      ""","""//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=492&r=1684280114995&u=https%3A%2F%2Fg1.globo.com%2Fal%2Falagoas%2Fnoticia%2F2022%2F06%2F24%2Ffeira-sustentavel-leva-produtos-organicos-para-o-bairro-da-jatiuca-em-maceio.ghtml&syn=False&key=d1407db79ab2d086a4df1c6532bc6c09"""
"""
        Parceria entre agricultores e consumidores promove agricultura sustentável
      ""","""//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=493&r=1684280114999&u=https%3A%2F%2Fg1.globo.com%2Fdf%2Fdistrito-federal%2Fdf1%2Fvideo%2Fparceria-entre-agricultores-e-consumidores-promove-agricultura-sustentavel-10603841.ghtml&syn=False&key=4671e293751ff85849fd95122792f753"""
"""
        Programa incentiva produção de energia sustentável em hospitais filantrópicos da Serra
      ""","""//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=494&r=1684280115004&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F10801743%2F&syn=False&key=025e59f4a7901c0c90f687e3b7fa86da"""
"""
        Ciro Gomes (PDT) responde a pergunta sobre o projeto BR-163 Sustentável
      ""","""//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=495&r=1684280115008&u=https%3A%2F%2Fg1.globo.com%2Fglobonews%2Fcentral-das-eleicoes%2Fvideo%2Fciro-gomes-pdt-responde-a-pergunta-sobre-o-projeto-br-163-sustentavel-10797756.ghtml&syn=False&key=13211b9148b22ebeeaa67c7f045f0a67"""
"""
        Novo laboratório ajuda no desenvolvimento sustentável de peixes na Unipampa, em Uruguaiana
      ""","""//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=496&r=1684280115386&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F10792623%2F&syn=False&key=34bd7d93ccf848b6261043d8494bb604"""
"""
        Ifes cria projeto de asfalto sustentável
      ""","""//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=498&r=1684280115390&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F10386284%2F&syn=False&key=e3f10cbf378c084bb761ae45a00718e5"""
"""
        Campinas recebe espetáculo infantil 'O reino sustentável de Oz' com entrada gratuita e distribuição de livros
      ""","""//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=499&r=1684280115392&u=https%3A%2F%2Fg1.globo.com%2Fsp%2Fcampinas-regiao%2Fnoticia%2F2022%2F08%2F07%2Fcampinas-recebe-espetaculo-infantil-o-reino-sustentavel-de-oz-com-entrada-gratuita-e-distribuicao-de-livros.ghtml&syn=False&key=77102ee5b4a535c5d91be16d86f67f4f"""
"""
        Empresários do Alto Tietê investem no turismo sustentável
      ""","""//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=501&r=1684280115395&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F10576905%2F&syn=False&key=cedd093e2b6462ddaaf7fbfe756814a5"""
"""
        Pesquisadores ajudam agroextrativistas a gerar renda, de forma sustentável
      ""","""//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=502&r=1684280115397&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F10577397%2F&syn=False&key=ac668f3b8244181190c4d772dff7b9dc"""
"""
        Peso na exportação: Manejo florestal sustentável equilibra economia e preservação
      ""","""//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=503&r=1684280115399&u=https%3A%2F%2Fg1.globo.com%2Fac%2Facre%2Famazonia-que-eu-quero%2Fnoticia%2F2022%2F05%2F06%2Fpeso-na-exportacao-manejo-florestal-sustentavel-equilibra-economia-e-preservacao.ghtml&syn=False&key=f2ab9313aeefe8fb986c47cb4ed38e66"""
"""
        Turismo sustentável: prática beneficia comunidades rurais em Santarém
      ""","""//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=504&r=1684280115400&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F10569235%2F&syn=False&key=f14fc9b225ae33fd59d3c128fcda7702"""
"""
        Indústria carbonífera do sul de SC adota Objetivos de Desenvolvimento Sustentável da ONU
      ""","""//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=506&r=1684280115404&u=https%3A%2F%2Fg1.globo.com%2Fsc%2Fsanta-catarina%2Fespecial-publicitario%2Fsiecesc%2Fcarvao-mineral-futuro-sustentavel%2Fnoticia%2F2022%2F06%2F03%2Findustria-carbonifera-do-sul-de-sc-adota-objetivos-de-desenvolvimento-sustentavel-da-onu.ghtml&syn=False&key=b49bc7f0eb4ff32ccf25ac7353c5f6ce"""
"""
        1ª Feira Sustentável de produtos artesanais é atração neste sábado em Araraquara
      ""","""//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=507&r=1684280115407&u=https%3A%2F%2Fg1.globo.com%2Fsp%2Fsao-carlos-regiao%2Fnoticia%2F2022%2F06%2F10%2F1a-feira-sustentavel-de-produtos-artesanais-e-atracao-neste-sabado-em-araraquara.ghtml&syn=False&key=8419f6b1535ce4777b5cdb920ddb1890"""
"""
        Fórum é criado para promover desenvolvimento sustentável
      ""","""//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=508&r=1684280115408&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F10458125%2F&syn=False&key=2a14b35946733c90d94953e33f6b109a"""
"""
        Índice de desenvolvimento sustentável aponta cidades paraenses entre as piores do ranking
      ""","""//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=510&r=1684280115411&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F10749150%2F&syn=False&key=f0dd268cbcf5f7f0521a7087359df2c9"""
"""
        Compostagem e manejo sustentável do solo evitam poluição
      ""","""//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=511&r=1684280115854&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F10543654%2F&syn=False&key=12e23192e58ec1f8138ea259ef0d8216"""
"""
        Como ser mais sustentável no dia a dia?
      ""","""//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=513&r=1684280115903&u=https%3A%2F%2Fg1.globo.com%2Fglobo-reporter%2Fstories%2F2022%2F03%2F19%2Fcomo-ser-mais-sustentavel-no-dia-a-dia.ghtml&syn=False&key=57fd2ba7bd8c74e9518725a17b28e295"""
"""
        Pecuaristas mostram que é possível produzir carne de forma sustentável
      ""","""//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=515&r=1684280115907&u=https%3A%2F%2Fg1.globo.com%2Feconomia%2Fagronegocios%2Fglobo-rural%2Fnoticia%2F2022%2F03%2F13%2Fpecuaristas-mostram-que-e-possivel-produzir-carne-de-forma-sustentavel.ghtml&syn=False&key=e7ae28574343486f3b37d8682bbf09ef"""
"""
        Trabalhadores se reinventam: Priscila Gomes fala sobre empreendimento sustentável
      ""","""//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=516&r=1684280115909&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F10534118%2F&syn=False&key=c0e4ec645596d07416ef41f21c69759c"""
"""
        Valinhos aparece em 3° lugar no ranking nacional de desenvolvimento sustentável
      ""","""//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=517&r=1684280115911&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F10742500%2F&syn=False&key=f40981253b7050ca510e7775631544c1"""
"""
        Com cooperativa, mulheres exploram frutos nativos da Caatinga de forma sustentável
      ""","""//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=518&r=1684280115913&u=https%3A%2F%2Fg1.globo.com%2Feconomia%2Fagronegocios%2Fglobo-rural%2Fnoticia%2F2022%2F06%2F12%2Fcom-cooperativa-mulheres-exploram-frutos-nativos-da-caatinga-de-forma-sustentavel.ghtml&syn=False&key=f5bf43d756caf15ec2f2d83904eb53aa"""
"""
        Construção alternativa e sustentável tem sido a saída para economizar
      ""","""//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=519&r=1684280115915&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F10646972%2F&syn=False&key=4503ef973108d7d8e34351f55b389090"""
"""
        Quadro Bio Dicas fala sobre o mercado sustentável
      ""","""//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=520&r=1684280115916&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F10533327%2F&syn=False&key=3647e0c42937d179988d3291593afbf6"""
"""
        Repórter Mirante desta a preservação ambiental e o turismo comunitário sustentável no MA
      ""","""//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=522&r=1684280115921&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F10721455%2F&syn=False&key=60e8b84dea1d9f7703136c9c8204fa37"""
"""
        Sanharó recebe ação 'Compesa na Estrada' para conscientizar estudantes sobre desenvolvimento sustentável
      ""","""//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=523&r=1684280115923&u=https%3A%2F%2Fg1.globo.com%2Fpe%2Fcaruaru-regiao%2Fnoticia%2F2022%2F05%2F26%2Fsanharo-recebe-acao-compesa-na-estrada-para-conscientizar-estudantes-sobre-desenvolvimento-sustentavel.ghtml&syn=False&key=028fb6c29f37213d3eef49e85c4b00d6"""
"""
        Amazônia Que Eu Quero: plataforma debateu o uso sustentável das florestas
      ""","""//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=524&r=1684280115925&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F10720655%2F&syn=False&key=ee04c1a28bbf0aed0388614a24993ff2"""
"""
        Moda sustentável: brechós conquistam clientes no ES
      ""","""//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=525&r=1684280115927&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F10413249%2F&syn=False&key=cb12867240d7d171631568c98bc704fa"""
"""
        Amazônia Que Eu Quero: plataforma debateu o uso sustentável das florestas
      ""","""//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=526&r=1684280116523&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F10720655%2F&syn=False&key=ee04c1a28bbf0aed0388614a24993ff2"""
"""
        Projetos de solução sustentável para a Amazônia podem receber apoio de até R$ 100 mil no AP
      ""","""//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=528&r=1684280116525&u=https%3A%2F%2Fg1.globo.com%2Fap%2Famapa%2Ftrabalho-e-carreira%2Fnoticia%2F2022%2F07%2F24%2Fprojetos-de-solucao-sustentavel-para-a-amazonia-podem-receber-apoio-de-ate-r-100-mil-no-ap.ghtml&syn=False&key=9ab00cc79302c6fcba22cf622b4db218"""
"""
        Curso de moda sustentável recebe inscrições em Porto Alegre
      ""","""//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=529&r=1684280116565&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F10497113%2F&syn=False&key=67176af631bc82b97a79678764032cb4"""
"""
        Prefeitos da Amazônia se reúnem para debater Zona de Desenvolvimento Sustentável
      ""","""//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=530&r=1684280116568&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F10710515%2F&syn=False&key=d28788d7b58b9bdfa67336387b4feba8"""
"""
        Parceria entre Receita e UFJF vai dar utilidade sustentável a materiais apreendidos
      ""","""//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=531&r=1684280116570&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F10710328%2F&syn=False&key=dc2983e98c12fdc65336d5324a69a0e0"""
"""
        Vale transforma material que seria descartado em areia sustentável e reduz geração de rejeitos
      ""","""//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=532&r=1684280116572&u=https%3A%2F%2Fg1.globo.com%2Fespecial-publicitario%2Fbrumadinho-reparacao-e-desenvolvimento%2Fnoticia%2F2022%2F05%2F31%2Fvale-transforma-material-que-seria-descartado-em-areia-susten-tavel-e-reduz-geracao-de-rejeitos.ghtml&syn=False&key=07419a8c814427733be12aa394495217"""
"""
        Artista transforma sonho em empreendimento sustentável e inclusivo
      ""","""//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=533&r=1684280116575&u=https%3A%2F%2Fg1.globo.com%2Fms%2Fmato-grosso-do-sul%2Fespecial-publicitario%2Fsebrae-ms%2Fsebrae-50-mais-50%2Fnoticia%2F2022%2F02%2F17%2Fartista-transforma-sonho-em-empreendimento-sustentavel-e-inclusivo.ghtml&syn=False&key=64baf1511142af3f27a0fecffeb2ff37"""
"""
        Globo adere ao Pacto Global, iniciativa da ONU que estimula práticas que promovam o crescimento sustentável e a cidadania
      ""","""//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=537&r=1684280116584&u=https%3A%2F%2Fg1.globo.com%2Fjornal-nacional%2Fnoticia%2F2022%2F07%2F14%2Fglobo-adere-ao-pacto-global-iniciativa-da-onu-que-estimula-praticas-que-promovam-o-crescimento-sustentavel-e-a-cidadania.ghtml&syn=False&key=0917d945917b53febf9d79b723aa9837"""
"""
        Projetos de arquitetura sustentável ajudam a melhorar isolamento térmico em casa
      ""","""//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=538&r=1684280116586&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F10696117%2F&syn=False&key=13406b1781afa46da6c8f8d14ff7890c"""
"""
        Shopper: uma forma inteligente e sustentável de fazer supermercado
      ""","""//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=539&r=1684280116588&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F10471636%2F&syn=False&key=1e544509a031f113271697afbf76c0c0"""
