title,link
"""
        Semana Nacional dos Museus no Paço do Frevo tem programação variada e show da Orquestra Cidadã
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=344&r=1684280182559&u=https%3A%2F%2Fg1.globo.com%2Fpe%2Fpernambuco%2Fo-que-fazer-no-recife%2Fnoticia%2F2023%2F05%2F14%2Fsemana-nacional-dos-museus-no-paco-do-frevo-tem-programacao-variada-e-show-da-orquestra-cidada.ghtml&syn=False&key=62c147659f0dbc0a6204e26510095d25"""
"""
        Inscrições dos Jogos Escolares da Sustentabilidade estão abertas em Mogi das Cruzes
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=345&r=1684280182562&u=https%3A%2F%2Fg1.globo.com%2Fsp%2Fmogi-das-cruzes-suzano%2Fnoticia%2F2022%2F05%2F18%2Finscricoes-dos-jogos-escolares-da-sustentabilidade-estao-abertas-em-mogi-das-cruzes.ghtml&syn=False&key=44db354bef02c7c8b0ec79ba0de35751"""
"""
        Inscrições dos Jogos Escolares da Sustentabilidade estão abertas em Mogi das Cruzes
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=346&r=1684280183122&u=https%3A%2F%2Fg1.globo.com%2Fsp%2Fmogi-das-cruzes-suzano%2Fnoticia%2F2022%2F05%2F18%2Finscricoes-dos-jogos-escolares-da-sustentabilidade-estao-abertas-em-mogi-das-cruzes.ghtml&syn=False&key=44db354bef02c7c8b0ec79ba0de35751"""
"""
        Organização da Oktoberfest apresenta plano de sustentabilidade do evento
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=356&r=1684280183204&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F10498347%2F&syn=False&key=847dc1cadc0e68a21062ba742563cba2"""
"""
        Ações individuais podem ajudar na busca pela sustentabilidade; veja dicas
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=359&r=1684280183216&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F10641043%2F&syn=False&key=d8c3dc7589b01fc6d87346d900849f51"""
"""
        Sustentabilidade na prática: dicas da cozinha lixo zero para adotar no seu restaurante
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=360&r=1684280183220&u=https%3A%2F%2Fg1.globo.com%2Fespecial-publicitario%2Fvae%2Fnoticia%2F2022%2F05%2F04%2Fsustentabilidade-na-pratica-dicas-da-cozinha-lixo-zero-para-adotar-no-seu-restaurante.ghtml&syn=False&key=7269961e22646d7613c83063169270d8"""
"""
        Estabelecimentos são autuados durante operação em bairros de Manaus
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=364&r=1684280184233&u=https%3A%2F%2Fg1.globo.com%2Fam%2Famazonas%2Fnoticia%2F2023%2F05%2F13%2Festabelecimentos-sao-autuados-durante-operacao-em-bairros-de-manaus.ghtml&syn=False&key=4010115ca9c48167773696c794f3ab47"""
"""
        Mogi das Cruzes tem inscrições para Jogos Escolares da Sustentabilidade
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=367&r=1684280184239&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F10596766%2F&syn=False&key=32f45e24513269b1d32fb567ecd7f944"""
"""
        Arquiteta do interior de SP aposta em sustentabilidade para criar projetos residenciais
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=368&r=1684280184240&u=https%3A%2F%2Fg1.globo.com%2Fsp%2Fsao-jose-do-rio-preto-aracatuba%2Fmercado-imobiliario-do-interior%2Fnoticia%2F2022%2F04%2F26%2Farquiteta-do-interior-de-sp-aposta-em-sustentabilidade-para-criar-projetos-residenciais.ghtml&syn=False&key=edd986ef7d2ec324210d85c88f686c8d"""
"""
        Cade minha vaga: conheça mais sobre a função de diretor sustentável
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=369&r=1684280184242&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11486584%2F&syn=False&key=5c0ee080800e955c6b0252259068d506"""
"""
        Economia de combustível e sustentabilidade: conheça o OKOflex
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=371&r=1684280184245&u=https%3A%2F%2Fg1.globo.com%2Fsp%2Fcampinas-regiao%2Fterra-da-gente%2Fespecial-publicitario%2Fokoflex%2Fnoticia%2F2021%2F10%2F19%2Feconomia-de-combustivel-e-sustentabilidade-conheca-o-okoflex.ghtml&syn=False&key=030a5c3d90188df3591659b06bd9fb8f"""
"""
        Ações de sustentabilidade podem ajudar a proteger a Serra do Curral
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=372&r=1684280184247&u=https%3A%2F%2Fg1.globo.com%2Fmg%2Fminas-gerais%2Fterra-de-minas%2Fvideo%2Facoes-de-sustentabilidade-podem-ajudar-a-proteger-a-serra-do-curral-10578579.ghtml&syn=False&key=92f728a639a9ff48706ca43c76e79d1c"""
"""
        Sustentabilidade no agronegócio é tema de fórum realizado em Cacoal
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=376&r=1684280184756&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F10474097%2F&syn=False&key=517fcc52c1ad07b8d6801a0294fa8a2a"""
"""
        Inovação, sustentabilidade, potencial produtivo e tecnologia são os caminhos para a lavoura do futuro
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=382&r=1684280184809&u=https%3A%2F%2Fg1.globo.com%2Fespecial-publicitario%2Fchevrolet%2Fna-estrada-com-quem-faz%2Fnoticia%2F2020%2F02%2F07%2Finovacao-sustentabilidade-potencial-produtivo-e-tecnologia-sao-os-caminhos-para-a-lavoura-do-futuro.ghtml&syn=False&key=95821c743b2f47f0432a39ab6320b552"""
"""
        Seminário do Condemat discute sustentabilidade, os desastres urbanos e risco climático
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=386&r=1684280184826&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F10630658%2F&syn=False&key=b8c18ae8adf81bddf7ef7850f8454fef"""
"""
        Campanha Junho Verde terá tour de negócios e sustentabilidade, além de combate a poluição
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=393&r=1684280185637&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F10631760%2F&syn=False&key=84de5d0115fa10ced6bd979aa7f7a50f"""
"""
        #ConverseComOutrasIdeias recebe Felipe Ribenboim e Preto Zezé para falar sobre alimentação e sustentabilidade
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=397&r=1684280185644&u=https%3A%2F%2Fg1.globo.com%2Fglobonews%2Fconverse-com-outras-ideias%2Fvideo%2Fconversecomoutrasideias-recebe-felipe-ribenboim-e-preto-zeze-para-falar-sobre-alimentacao-e-sustentabilidade-10595943.ghtml&syn=False&key=d0e79cfba86e164001c62b35e4e4f18e"""
"""
        No dia mundial da energia, o Liberal Comunidade buscou boas ideias de sustentabilidade
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=398&r=1684280185646&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F10617503%2F&syn=False&key=6a662c757d8dcf076ae32c42a70b055a"""
"""
        Festival Sátira leva Samuel Rosa e Vitor Kley à Lagoa dos Ingleses neste sábado, na Grande BH
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=402&r=1684280185669&u=https%3A%2F%2Fg1.globo.com%2Fmg%2Fminas-gerais%2Fnoticia%2F2023%2F05%2F13%2Ffestival-satira-leva-samuel-rosa-e-vitor-kley-a-lagoa-dos-ingleses-neste-sabado-na-grande-bh.ghtml&syn=False&key=4016ce4cbe4486c307177b8e9d7b243a"""
"""
        A sustentabilidade é uma das grandes atrações do Pavilhão Brasil na Expo Dubai
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=404&r=1684280185673&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F10444103%2F&syn=False&key=bf9b190d8037e2cab3fb17eb628265cb"""
"""
        Abertas inscrições para 2° concurso de qualidade e sustentabilidade do cacau de Rondônia; confira prêmios
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=420&r=1684280186224&u=https%3A%2F%2Fg1.globo.com%2Fro%2Frondonia%2Frondonia-rural%2Fnoticia%2F2022%2F05%2F07%2Fabertas-inscricoes-para-2-concurso-de-qualidade-e-sustentabilidade-do-cacau-de-rondonia-confira-premios.ghtml&syn=False&key=b511d91c479cc3b1d255b5a937971d8f"""
"""
        Pará recebe projeto itinerante sobre cultura e sustentabilidade
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=421&r=1684280186700&u=https%3A%2F%2Fg1.globo.com%2Fpa%2Fpara%2Fnoticia%2F2021%2F11%2F30%2Fpara-recebe-projeto-itinerante-sobre-cultura-e-sustentabilidade.ghtml&syn=False&key=9bcd54db26046116241915daa5b24c4a"""
"""
        Facape realiza seminário sobre Sustentabilidade na Contabilidade
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=428&r=1684280186725&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F10028944%2F&syn=False&key=8d19439c3a269e14939f29902a82e98c"""
"""
        Economia de combustível e sustentabilidade: conheça o OKOflex
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=433&r=1684280186744&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F10086466%2F&syn=False&key=a7d618876374631e2ecc522f02d7dbca"""
"""
        Iniciativa educacional de Itaipu oferece curso gratuito de sustentabilidade; veja como participar
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=439&r=1684280187277&u=https%3A%2F%2Fg1.globo.com%2Fpr%2Foeste-sudoeste%2Fnoticia%2F2022%2F01%2F26%2Finiciativa-educacional-de-itaipu-oferece-curso-gratuito-de-sustentabilidade-gratuito-veja-como-participar.ghtml&syn=False&key=5889d0daf78b8776de2adab8a8e3becc"""
"""
        Empresas de Ponta Grossa investem em sustentabilidade
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=443&r=1684280187293&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F9916147%2F&syn=False&key=62567d795cb71a07e97da9ca34cc840e"""
"""
        Santos espera reduzir gastos com água e energia em até R$ 2 milhões com auxílio da tecnologia
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=445&r=1684280187300&u=https%3A%2F%2Fg1.globo.com%2Fsp%2Fsantos-regiao%2Fnoticia%2F2023%2F03%2F28%2Fsantos-espera-reduzir-gastos-com-agua-e-energia-em-ate-r-2-milhoes-com-auxilio-da-tecnologia.ghtml&syn=False&key=c0c3bdf0e4f6373b09f778c9612c9c96"""
"""
        Série Meu Ambiente: produtores de cogumelo e morango dão exemplos de sustentabilidade
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=446&r=1684280187304&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F10437880%2F&syn=False&key=52f49d4116369a7bedc6f12b2a5d94ec"""
"""
        SC+ Sustentável: Investimentos em programas de sustentabilidade beneficiam a comunidade
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=450&r=1684280187354&u=https%3A%2F%2Fg1.globo.com%2Fsc%2Fsanta-catarina%2Fsc-mais%2Fnoticia%2F2021%2F09%2F30%2Fsc-sustentavel-investimentos-em-programas-de-sustentabilidade-beneficiam-a-comunidade.ghtml&syn=False&key=85b79f31ddee5ad283709012dc9f7c6c"""
"""
        Companhia de dança apresenta espetáculo gratuito sobre sustentabilidade em Campinas
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=455&r=1684280187762&u=https%3A%2F%2Fg1.globo.com%2Fsp%2Fcampinas-regiao%2Fnoticia%2F2021%2F10%2F20%2Fcompanhia-de-danca-apresenta-espetaculo-gratuito-sobre-sustentabilidade-em-campinas.ghtml&syn=False&key=0ddf0e65d1f87a6089d74c0b7c98fb8d"""
"""
        Santos Brasil passa a integrar carteira do ISE da B3
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=458&r=1684280187768&u=https%3A%2F%2Fg1.globo.com%2Fsp%2Fsantos-regiao%2Fespecial-publicitario%2Fsantos-brasil%2Fnoticia%2F2023%2F01%2F04%2Fsantos-brasil-passa-a-integrar-carteira-do-ise-da-b3.ghtml&syn=False&key=e89e45fe3f84679d6e6987a5beabb5f3"""
"""
        Visconde do Rio Branco é destaque ao investir em novo processo de coleta de lixo
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=465&r=1684280187810&u=https%3A%2F%2Fg1.globo.com%2Fmg%2Fzona-da-mata%2Fespecial-publicitario%2Fprefeitura-de-visconde-do-rio-branco%2Fnoticia%2F2023%2F02%2F15%2Fvisconde-do-rio-branco-e-destaque-ao-investir-em-novo-processo-de-coleta-de-lixo.ghtml&syn=False&key=fb9dc2cd0ef270db8c7b763a4ee4cdce"""
"""
        Estudante de Araguaína é selecionada para treinamento mundial sobre sustentabilidade
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=467&r=1684280188444&u=https%3A%2F%2Fg1.globo.com%2Fto%2Ftocantins%2Fnoticia%2F2021%2F09%2F04%2Festudante-de-araguaina-e-selecionada-para-treinamento-mundial-sobre-sustentabilidade.ghtml&syn=False&key=43babc3df26f2549b36ea4bfcd114d94"""
"""
        Projeto debate sustentabilidade e moda na Amazônia
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=468&r=1684280188449&u=https%3A%2F%2Fg1.globo.com%2Fpa%2Fpara%2Fnoticia%2F2021%2F05%2F30%2Fprojeto-debate-sustentabilidade-e-moda-na-amazonia.ghtml&syn=False&key=15b15b8815af1327a31b9d2703773013"""
"""
        Deputado federal Túlio Gadelha deixa o PDT e anuncia filiação à Rede Sustentabilidade
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=469&r=1684280188453&u=https%3A%2F%2Fg1.globo.com%2Fpe%2Fpernambuco%2Fnoticia%2F2021%2F12%2F19%2Fdeputado-federal-tulio-gadelha-deixa-o-pdt-e-anuncia-filiacao-a-rede-sustentabilidade.ghtml&syn=False&key=be85ac0ccc4832110989d6769a134d80"""
"""
        Uberlândia ganha três novas secretarias
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=476&r=1684280188478&u=https%3A%2F%2Fg1.globo.com%2Fmg%2Ftriangulo-mineiro%2Fnoticia%2F2023%2F02%2F23%2Fuberlandia-ganha-tres-novas-secretarias.ghtml&syn=False&key=160ddecb76d5a544b8f05bcb36584ad0"""
"""
        Começou hoje o festival Lollapalooza Brasil
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=477&r=1684280188481&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11478519%2F&syn=False&key=52afb81b123297edea0360fcb7e27ff0"""
"""
        Congresso Internacional Ambiente e Sustentabilidade será realizado em setembro
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=480&r=1684280188493&u=https%3A%2F%2Fg1.globo.com%2Fce%2Fceara%2Fespecial-publicitario%2Funifor%2Fensinando-e-aprendendo%2Fnoticia%2F2021%2F08%2F12%2Fcongresso-internacional-ambiente-e-sustentabilidade-sera-realizado-em-setembro.ghtml&syn=False&key=016843e6c81f3752892bd26bd4342fda"""
"""
        Empresa substitui concreto pela madeira em defesa da sustentabilidade e economia em SC
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=481&r=1684280188942&u=https%3A%2F%2Fg1.globo.com%2Fsc%2Fsanta-catarina%2Ftechsc%2Fnoticia%2F2021%2F11%2F23%2Fempresa-substitui-concreto-pela-madeira-em-defesa-da-sustentabilidade-e-economia-em-sc.ghtml&syn=False&key=a68410cee53f64160e50a8d916ec5f91"""
"""
        Uso de imagens de Yanomami pela Cartier leva os defensores indígenas a alegar 'hipocrisia'
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=482&r=1684280188944&u=https%3A%2F%2Fg1.globo.com%2Feconomia%2Fnoticia%2F2023%2F05%2F15%2Fuso-de-imagens-de-yanomami-pela-cartier-leva-os-defensores-indigenas-a-alegar-hipocrisia.ghtml&syn=False&key=b24b4b2fff05f50221c8ca75bcf427c2"""
"""
        Série em vídeos divulga ações e projetos de sustentabilidade no agronegócio
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=484&r=1684280188948&u=https%3A%2F%2Fg1.globo.com%2Fsp%2Fbauru-marilia%2Fespecial-publicitario%2Fjacto%2Fnoticia%2F2021%2F12%2F16%2Fserie-em-videos-divulga-acoes-e-projetos-de-sustentabilidade-no-agronegocio.ghtml&syn=False&key=4a2baead1dda1303f9cb0892eed59dc3"""
"""
        Construção Civil aposta em sustentabilidade e novas tecnologias
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=486&r=1684280188952&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F10016743%2F&syn=False&key=3798b5613473c45f4034d75af27b082a"""
"""
        Sebrae e União Europeia lançam projeto de apoio à sustentabilidade no Pará
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=490&r=1684280188959&u=https%3A%2F%2Fg1.globo.com%2Fpa%2Fpara%2Fespecial-publicitario%2Fsebrae-para%2Fcompre-do-pequeno-amazonia-market%2Fnoticia%2F2021%2F11%2F16%2Fsebrae-e-uniao-europeia-lancam-projeto-de-apoio-a-sustentabilidade-no-para.ghtml&syn=False&key=59a410d33de13fdedbc9485acfa4713a"""
"""
        Vereadores adiam votação de projeto que visa alterar Plano Diretor de São José dos Campos
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=492&r=1684280189007&u=https%3A%2F%2Fg1.globo.com%2Fsp%2Fvale-do-paraiba-regiao%2Fnoticia%2F2023%2F05%2F12%2Fvereadores-adiam-votacao-de-projeto-que-visa-alterar-plano-diretor-de-sao-jose-dos-campos.ghtml&syn=False&key=c3c8a60c804c39fa0a3f9a26d6c739c1"""
"""
        Marília tem uma nova realidade pautada na sustentabilidade
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=495&r=1684280189015&u=https%3A%2F%2Fg1.globo.com%2Fsp%2Fsorocaba-jundiai%2Fvideo%2Fmarilia-tem-uma-nova-realidade-pautada-na-sustentabilidade-9947371.ghtml&syn=False&key=e2c1843d814cc7ff6a2bc70b8a70eee7"""
"""
        Deputada de MT fala sobre empoderamento e sustentabilidade durante fórum mundial na Rússia
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=502&r=1684280189529&u=https%3A%2F%2Fg1.globo.com%2Fmt%2Fmato-grosso%2Fnoticia%2F2021%2F11%2F06%2Fdeputada-de-mt-fala-sobre-empoderamento-e-sustentabilidade-durante-forum-mundial-na-russia.ghtml&syn=False&key=1b7aa1390e8b00023c0857a16139cea3"""
"""
        Ações de solidariedade e sustentabilidade ocorrem neste domingo em Porto Alegre
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=503&r=1684280189533&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F10055614%2F&syn=False&key=3c14dbf34fc6e42f2acd82322d768e1c"""
"""
        Usina solar vai auxiliar pesquisas e reprodução de peixes e camarão-da-amazônia, no Amapá
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=505&r=1684280189549&u=https%3A%2F%2Fg1.globo.com%2Fap%2Famapa%2Fnatureza%2Famazonia%2Fnoticia%2F2023%2F01%2F15%2Fusina-solar-vai-auxiliar-pesquisas-e-reproducao-de-peixes-e-camarao-da-amazonia-no-amapa.ghtml&syn=False&key=7e2ededccc2437922582ac45201acb68"""
"""
        Tecnologia no campo: união da sustentabilidade e inovação
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=507&r=1684280189557&u=https%3A%2F%2Fg1.globo.com%2Fespecial-publicitario%2Fdell-tecnologia-no-campo%2Fnoticia%2F2021%2F07%2F14%2Ftecnologia-no-campo-uniao-da-sustentabilidade-e-inovacao.ghtml&syn=False&key=59580975794240ada1abb59fbd8cd8f2"""
"""
        Especialista avalia possibilidades para uma cidade com mais sustentabilidade
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=510&r=1684280189568&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F9881595%2F&syn=False&key=7a246db97c099636eb0014d6b7635ca4"""
"""
        Mineradora alia extração de recursos e sustentabilidade na floresta amazônica, no Pará
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=514&r=1684280190225&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F10158008%2F&syn=False&key=4051d1a4c123980a59f630653b224aa5"""
"""
        Projeto em escola de Biguaçu une ciência e sustentabilidade
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=515&r=1684280190306&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F9868410%2F&syn=False&key=91528d0dbe6ad8a994bf6b12716f99ac"""
"""
        Live de projeto da Univasf promove debate sobre Educação Ambiental, Sustentabilidade e Energias Renováveis
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=516&r=1684280190308&u=https%3A%2F%2Fg1.globo.com%2Fpe%2Fpetrolina-regiao%2Fnoticia%2F2021%2F09%2F28%2Flive-de-projeto-da-univasf-promove-debate-sobre-educacao-ambiental-sustentabilidade-e-energias-renovaveis.ghtml&syn=False&key=3952ea63e2421e72b7d2966f98628f31"""
"""
        Série de reportagem mostra a importância da sustentabilidade no agronegócio
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=519&r=1684280190315&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F9806076%2F&syn=False&key=bf2fc3317081f9ca021206a5a6154dbc"""
"""
        Série de reportagem mostra a importância da sustentabilidade no agronegócio
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=520&r=1684280190316&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F9806030%2F&syn=False&key=b65074afe07cc6ca429d0576636247d3"""
"""
        Haco lança updates de suas coleções voltadas à sustentabilidade e ao jeanswear
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=521&r=1684280190318&u=https%3A%2F%2Fg1.globo.com%2Fsc%2Fsanta-catarina%2Fespecial-publicitario%2Fhaco%2Fnoticia%2F2021%2F08%2F10%2Fhaco-lanca-updates-de-suas-colecoes-voltadas-a-sustentabilidade-e-ao-jeanswear.ghtml&syn=False&key=2669a894dbc425663efbb35756333d21"""
"""
        Exposição online associa engenharia, design e administração na busca por mais sustentabilidade
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=523&r=1684280190405&u=https%3A%2F%2Fg1.globo.com%2Fjornal-nacional%2Fnoticia%2F2021%2F10%2F22%2Fexposicao-online-associa-engenharia-design-e-administracao-na-busca-por-mais-sustentabilidade.ghtml&syn=False&key=9ba06a5116a701b76556704cf0cb7b8e"""
"""
        Projeto da Ufra destaca a importância do plantio e da compostagem para sustentabilidade
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=527&r=1684280191070&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F10098911%2F&syn=False&key=04a6a455b7876bad9314f71af7062777"""
"""
        Senac promove ciclo de conversas sobre sustentabilidade, saúde mental e tecnologia; veja programação
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=528&r=1684280191075&u=https%3A%2F%2Fg1.globo.com%2Fsp%2Fcampinas-regiao%2Fnoticia%2F2021%2F10%2F05%2Fsenac-promove-ciclo-de-conversas-sobre-sustentabilidade-saude-mental-e-tecnologia-veja-programacao.ghtml&syn=False&key=7827a07b1d1331a5739956ba5778367e"""
"""
        Nova Friburgo terá Escola de Sustentabilidade
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=530&r=1684280191085&u=https%3A%2F%2Fg1.globo.com%2Frj%2Fregiao-serrana%2Fespecial-publicitario%2Febma%2Frenova-friburgo%2Fnoticia%2F2020%2F11%2F30%2Fnova-friburgo-tera-escola-de-sustentabilidade.ghtml&syn=False&key=256d489051b773dfb243c3f61cc48a02"""
"""
        Indústria 4.0: Como empresas de SC usaram inovação e sustentabilidade no enfrentamento da pandemia
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=532&r=1684280191094&u=https%3A%2F%2Fg1.globo.com%2Fsc%2Fsanta-catarina%2Ftechsc%2Fnoticia%2F2021%2F10%2F02%2Findustria-40-como-empresas-de-sc-usaram-inovacao-e-sustentabilidade-no-enfrentamento-da-pandemia.ghtml&syn=False&key=6c9e9f31f24439324307b6681a12bc3d"""
"""
        Encontro virtual discute sustentabilidade e produção de alimentos orgânicos
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=533&r=1684280191098&u=https%3A%2F%2Fg1.globo.com%2Fpe%2Fpernambuco%2Fbom-dia-pe%2Fvideo%2Fencontro-virtual-discute-sustentabilidade-e-producao-de-alimentos-organicos-9785394.ghtml&syn=False&key=cbd2b78ad64e76fdbc0937c60d491ccd"""
"""
        Secretário de Meio Ambiente e Sustentabilidade de PE destaca investimentos para erradicar lixões no estado
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=536&r=1684280191147&u=https%3A%2F%2Fg1.globo.com%2Fpe%2Fcaruaru-regiao%2Fnoticia%2F2021%2F12%2F14%2Fsecretario-de-meio-ambiente-e-sustentabilidade-de-pe-destaca-investimentos-para-erradicar-lixoes-no-estado.ghtml&syn=False&key=d5ea0a99d76517652eaf571e7e632f11"""
"""
        Empresa substitui concreto pela madeira em defesa da sustentabilidade e economia
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=540&r=1684280191164&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F10058908%2F&syn=False&key=b312da2d777e9cc71d60338c8884fc53"""
"""
        Alunos do curso de Moda da Unifor são selecionados em edital do Trama Afetiva
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=541&r=1684280191624&u=https%3A%2F%2Fg1.globo.com%2Fce%2Fceara%2Fespecial-publicitario%2Funifor%2Fguia-de-profissoes%2Fnoticia%2F2023%2F01%2F03%2Falunos-do-curso-de-moda-da-unifor-sao-selecionados-em-edital-do-trama-afetiva.ghtml&syn=False&key=3c11419886644d0b59bcc62af7a15983"""
"""
        Sustentabilidade e moda caminham juntos no Pará
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=542&r=1684280191629&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F9618054%2F&syn=False&key=e23553a6aa79398f629ce0892742a1d3"""
"""
        Sustentabilidade e responsabilidade social: projetos dão o exemplo em Catanduva
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=544&r=1684280191638&u=https%3A%2F%2Fg1.globo.com%2Fsp%2Fsao-jose-do-rio-preto-aracatuba%2Fespecial-publicitario%2Funimed-catanduva%2Fnoticia%2F2021%2F03%2F29%2Fsustentabilidade-e-responsabilidade-social-projetos-dao-o-exemplo-em-catanduva.ghtml&syn=False&key=d19c01c5be40d8e8823ebed0a83b3b2e"""
"""
        SUSTENTABILIDADE EM DESENVOLVIMENTO
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=546&r=1684280191649&u=https%3A%2F%2Fg1.globo.com%2Fsp%2Fpresidente-prudente-regiao%2Fespecial-publicitario%2Funimed-centro-oeste-paulista%2Fnoticia%2F2019%2F10%2F22%2Fsustentabilidade-em-desenvolvimento.ghtml&syn=False&key=0dff133a550f05b28fc2696d4d68bcda"""
"""
        Engenheiros da Baixada Santista levam o Prêmio Jovem Brasileiro na categoria Meio Ambiente e Sustentabilidade
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=548&r=1684280191658&u=https%3A%2F%2Fg1.globo.com%2Fsp%2Fsantos-regiao%2Fnoticia%2F2021%2F10%2F29%2Fengenheiros-da-baixada-santista-levam-o-premio-jovem-brasileiro-na-categoria-meio-ambiente-e-sustentabilidade.ghtml&syn=False&key=d3d70501a842bbfa23e994bb898b5a59"""
